@relation 'twitter-loc-most200-weka.filters.unsupervised.attribute.Remove-R2_predicted-weka.filters.unsupervised.attribute.Remove-R2-202,204'

@attribute tweet-id numeric
@attribute 'predicted class' {NewYork,California,Georgia}

@data
4240,Georgia
4241,NewYork
4242,NewYork
4243,NewYork
4244,NewYork
4245,Georgia
4246,NewYork
4247,NewYork
4248,Georgia
4249,NewYork
4250,NewYork
4251,NewYork
4252,NewYork
4253,NewYork
4254,NewYork
4255,NewYork
4256,NewYork
4257,NewYork
4258,NewYork
4259,NewYork
4260,NewYork
4261,NewYork
4262,California
4263,California
4264,NewYork
4265,NewYork
4266,NewYork
4267,NewYork
4268,NewYork
4269,California
4270,NewYork
4271,NewYork
4272,NewYork
4273,NewYork
4274,NewYork
4275,NewYork
4276,NewYork
4277,NewYork
4278,NewYork
4279,California
4280,NewYork
4281,NewYork
4282,NewYork
4283,NewYork
4284,NewYork
4285,NewYork
4286,NewYork
4287,NewYork
4330,NewYork
4331,NewYork
4332,NewYork
4333,NewYork
4334,California
4335,Georgia
4336,Georgia
4337,California
4338,NewYork
4339,Georgia
4340,NewYork
4341,NewYork
4342,NewYork
4343,NewYork
4344,NewYork
4345,California
4346,NewYork
4347,NewYork
4348,NewYork
4349,Georgia
4350,NewYork
4351,NewYork
4352,NewYork
4353,NewYork
4354,NewYork
4355,NewYork
4356,Georgia
4357,California
4358,NewYork
4359,NewYork
4360,NewYork
4361,NewYork
4362,NewYork
4363,NewYork
4364,NewYork
4365,NewYork
4366,NewYork
4367,California
4368,NewYork
4369,California
4370,NewYork
4371,NewYork
4372,NewYork
4373,NewYork
4374,Georgia
4375,NewYork
4376,California
4377,NewYork
4378,NewYork
4379,NewYork
4380,California
4381,NewYork
4382,Georgia
4383,Georgia
4384,NewYork
4385,NewYork
4386,NewYork
4387,California
4388,NewYork
4389,NewYork
4390,NewYork
4391,Georgia
4392,NewYork
4393,NewYork
4394,California
4395,NewYork
4396,NewYork
4397,NewYork
4398,Georgia
4399,NewYork
4400,NewYork
4401,NewYork
4402,NewYork
4403,NewYork
4404,NewYork
4405,NewYork
4406,NewYork
4407,Georgia
4408,NewYork
4409,NewYork
4410,California
4411,NewYork
4412,NewYork
4413,NewYork
4414,Georgia
4415,NewYork
4416,NewYork
4417,NewYork
4418,NewYork
4419,NewYork
4420,Georgia
4447,NewYork
4448,NewYork
4449,NewYork
4450,NewYork
4451,NewYork
4452,NewYork
4453,Georgia
4454,NewYork
4455,NewYork
4456,California
4457,NewYork
4458,NewYork
4459,NewYork
4460,NewYork
4461,NewYork
4462,NewYork
4463,NewYork
4464,NewYork
4465,NewYork
4466,NewYork
4467,NewYork
4468,NewYork
4469,NewYork
4470,NewYork
4471,NewYork
4472,NewYork
4473,NewYork
4474,NewYork
4475,NewYork
4476,California
4477,NewYork
4478,NewYork
4479,NewYork
4480,NewYork
4481,NewYork
4482,NewYork
4483,Georgia
4484,NewYork
4485,NewYork
4486,Georgia
4487,NewYork
4488,NewYork
4489,NewYork
4490,Georgia
4491,NewYork
4492,Georgia
4493,NewYork
4494,NewYork
4495,NewYork
4496,NewYork
4497,NewYork
4498,NewYork
4499,NewYork
4500,NewYork
4501,Georgia
4502,Georgia
4503,NewYork
4504,NewYork
4505,Georgia
4506,NewYork
4507,NewYork
4508,Georgia
4509,Georgia
4510,NewYork
4511,NewYork
4512,NewYork
4513,NewYork
4514,NewYork
4515,NewYork
4516,NewYork
4517,NewYork
4518,Georgia
4519,California
4520,Georgia
4521,NewYork
4522,NewYork
4523,NewYork
4524,Georgia
4525,NewYork
4526,NewYork
4678,NewYork
4679,NewYork
4680,California
4681,NewYork
4682,NewYork
4683,NewYork
4684,NewYork
4685,NewYork
4686,NewYork
4687,NewYork
4688,NewYork
4689,Georgia
4690,NewYork
4691,NewYork
4692,NewYork
4693,California
4694,NewYork
4695,NewYork
4696,NewYork
4697,NewYork
4698,Georgia
4699,NewYork
4700,NewYork
4701,NewYork
4702,NewYork
4703,NewYork
4704,NewYork
4705,NewYork
4706,NewYork
4707,NewYork
4708,NewYork
4891,NewYork
4892,NewYork
4893,Georgia
4894,NewYork
4895,Georgia
4896,California
4897,NewYork
4898,NewYork
4899,NewYork
4900,NewYork
4901,NewYork
4902,NewYork
4903,California
4904,NewYork
4905,NewYork
4906,NewYork
4907,California
4908,NewYork
4909,Georgia
4910,NewYork
4911,NewYork
4912,California
4913,NewYork
4914,NewYork
4915,NewYork
4916,NewYork
4917,Georgia
4918,Georgia
4919,NewYork
4920,NewYork
4921,NewYork
4922,NewYork
4923,NewYork
4924,NewYork
4925,NewYork
4926,NewYork
4927,NewYork
4928,NewYork
4929,NewYork
4930,NewYork
4931,NewYork
4932,Georgia
4933,NewYork
4934,NewYork
4935,NewYork
4936,NewYork
4937,NewYork
4938,NewYork
4939,NewYork
4940,California
4941,NewYork
4942,NewYork
4943,California
4944,NewYork
4945,NewYork
4946,NewYork
4947,NewYork
4948,NewYork
4949,NewYork
4950,NewYork
4951,NewYork
4952,NewYork
4953,NewYork
4954,NewYork
4955,NewYork
4956,NewYork
4957,NewYork
4958,NewYork
4959,NewYork
4960,Georgia
4961,NewYork
4962,NewYork
4963,NewYork
4964,NewYork
4965,NewYork
4966,NewYork
4967,NewYork
4968,NewYork
4969,NewYork
4970,NewYork
4971,NewYork
4972,NewYork
4973,NewYork
4974,NewYork
4975,NewYork
4976,California
4977,NewYork
4978,NewYork
4979,NewYork
4980,NewYork
4981,NewYork
4982,NewYork
4983,NewYork
4984,NewYork
4985,NewYork
4986,NewYork
4987,NewYork
4988,NewYork
5011,NewYork
5012,NewYork
5013,NewYork
5014,California
5015,NewYork
5016,California
5017,NewYork
5018,Georgia
5019,NewYork
5020,NewYork
5021,NewYork
5022,NewYork
5023,NewYork
5024,NewYork
5025,NewYork
5026,NewYork
5027,NewYork
5028,Georgia
5029,NewYork
5030,NewYork
5031,NewYork
5032,NewYork
5033,NewYork
5034,NewYork
5035,NewYork
5036,NewYork
5037,NewYork
5038,NewYork
5039,NewYork
5040,NewYork
5041,California
5042,California
5043,California
5044,NewYork
5045,NewYork
5046,NewYork
5047,Georgia
5048,Georgia
5049,Georgia
5050,California
5051,NewYork
5052,NewYork
5053,California
5054,NewYork
5055,Georgia
5056,Georgia
5057,Georgia
5058,Georgia
5059,NewYork
5060,NewYork
5061,NewYork
5062,NewYork
5063,Georgia
5064,NewYork
5065,NewYork
5066,NewYork
5067,NewYork
5068,NewYork
5069,NewYork
5070,Georgia
5071,California
5072,NewYork
5073,California
5074,NewYork
5075,NewYork
5076,Georgia
5077,Georgia
5078,California
5079,California
5080,NewYork
5081,Georgia
5082,Georgia
5083,NewYork
5084,California
5085,NewYork
5086,Georgia
5263,NewYork
5264,NewYork
5265,NewYork
5266,NewYork
5267,NewYork
5268,NewYork
5269,NewYork
5270,NewYork
5271,NewYork
5272,NewYork
5273,NewYork
5274,NewYork
5275,NewYork
5276,NewYork
5277,NewYork
5278,Georgia
5279,NewYork
5280,NewYork
5281,NewYork
5282,NewYork
5283,NewYork
5284,NewYork
5285,NewYork
5286,NewYork
5287,NewYork
5288,NewYork
5289,NewYork
5290,NewYork
5291,NewYork
5292,NewYork
5293,NewYork
5294,NewYork
5295,NewYork
5296,NewYork
5297,NewYork
5298,NewYork
5299,NewYork
5300,NewYork
5301,NewYork
5302,NewYork
5303,NewYork
5304,NewYork
5305,NewYork
5306,NewYork
5307,NewYork
5308,NewYork
5309,NewYork
5310,NewYork
5311,NewYork
5312,NewYork
5313,NewYork
5314,NewYork
5315,NewYork
5316,NewYork
5317,NewYork
5318,NewYork
5319,NewYork
5320,NewYork
5321,California
5322,California
5323,California
5324,NewYork
5325,NewYork
5326,NewYork
5327,Georgia
5328,California
5329,NewYork
5330,NewYork
5331,NewYork
5332,California
5333,NewYork
5334,California
5335,California
5336,NewYork
5337,California
5338,NewYork
5339,NewYork
5340,Georgia
5341,California
5342,NewYork
5343,California
5344,NewYork
5345,NewYork
5346,NewYork
5347,California
5348,California
5349,California
5350,Georgia
5351,California
5352,California
5353,NewYork
5354,Georgia
5355,Georgia
5356,Georgia
5357,NewYork
5358,Georgia
5359,Georgia
5360,NewYork
5361,Georgia
5362,Georgia
5363,NewYork
5364,NewYork
5365,NewYork
5366,NewYork
5367,NewYork
5368,California
5369,Georgia
5370,NewYork
5371,NewYork
5372,California
5373,NewYork
5374,California
5375,NewYork
5376,NewYork
5377,NewYork
5378,Georgia
5379,Georgia
5380,NewYork
5381,NewYork
5382,Georgia
5383,NewYork
5384,NewYork
5385,NewYork
5386,NewYork
5387,Georgia
5388,NewYork
5389,NewYork
5390,NewYork
5391,California
5392,NewYork
5393,NewYork
5394,NewYork
5395,NewYork
5396,NewYork
5397,NewYork
5459,NewYork
5460,NewYork
5461,NewYork
5462,NewYork
5463,Georgia
5464,NewYork
5465,NewYork
5466,NewYork
5467,NewYork
5468,NewYork
5469,NewYork
5470,NewYork
5471,NewYork
5472,Georgia
5473,NewYork
5474,NewYork
5475,NewYork
5476,NewYork
5477,NewYork
5478,NewYork
5479,NewYork
5480,NewYork
5481,NewYork
5482,NewYork
5483,NewYork
5484,NewYork
5485,NewYork
5486,NewYork
5487,NewYork
5488,NewYork
5489,NewYork
5490,NewYork
5491,NewYork
5492,NewYork
5493,NewYork
5494,NewYork
5495,NewYork
5496,NewYork
5497,NewYork
5498,NewYork
5499,NewYork
5500,NewYork
5501,NewYork
5502,NewYork
5503,NewYork
5504,NewYork
5505,NewYork
5506,NewYork
5507,NewYork
5508,NewYork
5509,NewYork
5510,NewYork
5511,NewYork
5512,Georgia
5513,NewYork
5514,NewYork
5515,NewYork
5516,NewYork
5517,NewYork
5518,Georgia
5519,NewYork
5520,NewYork
5521,NewYork
5522,California
5523,NewYork
5524,NewYork
5525,NewYork
5526,NewYork
5527,NewYork
5528,Georgia
5529,NewYork
5530,NewYork
5531,NewYork
5532,California
5533,NewYork
5534,NewYork
5535,NewYork
5536,NewYork
5537,NewYork
5538,NewYork
5539,NewYork
5540,NewYork
5541,NewYork
5542,NewYork
5543,NewYork
5544,NewYork
5545,NewYork
5546,Georgia
5547,Georgia
5548,NewYork
5549,California
5550,NewYork
5551,NewYork
5552,Georgia
5553,NewYork
5554,NewYork
5555,NewYork
5556,NewYork
5557,NewYork
5558,NewYork
5559,Georgia
5560,NewYork
5561,NewYork
5562,Georgia
5563,California
5564,California
5565,Georgia
5566,California
5567,NewYork
5568,NewYork
5569,Georgia
5570,NewYork
5571,NewYork
5572,NewYork
5573,NewYork
5574,NewYork
5575,California
5576,Georgia
5577,NewYork
5578,NewYork
5579,Georgia
5580,NewYork
5581,NewYork
5582,NewYork
5583,NewYork
5584,NewYork
5585,NewYork
5586,NewYork
5587,NewYork
5588,California
5589,NewYork
5590,NewYork
5591,NewYork
5592,NewYork
5593,Georgia
5594,NewYork
5595,NewYork
5596,California
5597,Georgia
5598,NewYork
5599,NewYork
5600,NewYork
6043,Georgia
6044,NewYork
6045,NewYork
6046,NewYork
6047,NewYork
6048,NewYork
6049,California
6050,NewYork
6051,NewYork
6052,NewYork
6053,NewYork
6054,NewYork
6055,NewYork
6056,Georgia
6057,NewYork
6058,Georgia
6059,NewYork
6060,Georgia
6061,NewYork
6062,NewYork
6063,NewYork
6064,California
6065,Georgia
6066,California
6067,NewYork
6068,NewYork
6069,NewYork
6070,NewYork
6071,NewYork
6072,NewYork
6073,NewYork
6074,NewYork
6075,NewYork
6076,NewYork
6077,NewYork
6078,NewYork
6079,Georgia
6080,Georgia
6081,NewYork
6082,California
6083,NewYork
6084,NewYork
6085,NewYork
6086,NewYork
6087,NewYork
6088,California
6089,NewYork
6090,NewYork
6091,NewYork
6092,NewYork
6093,NewYork
6094,NewYork
6095,California
6096,NewYork
6097,NewYork
6098,NewYork
6099,Georgia
6100,NewYork
6101,NewYork
6102,NewYork
6103,NewYork
6104,NewYork
6105,NewYork
6106,NewYork
6107,NewYork
6108,NewYork
6109,NewYork
6110,NewYork
6111,NewYork
6112,Georgia
6113,NewYork
6114,NewYork
6115,NewYork
6116,NewYork
6117,NewYork
6118,NewYork
6119,NewYork
6120,NewYork
6121,NewYork
6122,NewYork
6123,Georgia
6124,NewYork
6125,NewYork
6126,NewYork
6127,NewYork
6128,NewYork
6129,NewYork
6130,NewYork
6131,NewYork
6132,California
6133,Georgia
6134,NewYork
6135,NewYork
6136,NewYork
6137,NewYork
6138,NewYork
6139,NewYork
6140,NewYork
6141,NewYork
6142,NewYork
6143,California
6187,NewYork
6188,NewYork
6189,NewYork
6190,NewYork
6191,NewYork
6192,NewYork
6193,NewYork
6194,NewYork
6195,NewYork
6196,California
6197,NewYork
6198,California
6199,California
6200,Georgia
6201,California
6202,NewYork
6203,Georgia
6204,Georgia
6205,California
6206,NewYork
6207,NewYork
6208,Georgia
6209,NewYork
6210,NewYork
6211,NewYork
6212,NewYork
6213,NewYork
6214,NewYork
6215,NewYork
6216,NewYork
6217,NewYork
6218,Georgia
6219,NewYork
6220,NewYork
6221,NewYork
6222,NewYork
6223,NewYork
6224,California
6225,NewYork
6226,NewYork
6227,NewYork
6228,NewYork
6229,Georgia
6230,NewYork
6231,NewYork
6232,NewYork
6233,Georgia
6234,NewYork
6235,NewYork
6236,NewYork
6237,NewYork
6238,NewYork
6239,Georgia
6240,California
6241,NewYork
6242,NewYork
6243,NewYork
6244,NewYork
6245,NewYork
6246,NewYork
6247,Georgia
6248,California
6249,NewYork
6250,NewYork
6251,NewYork
6252,California
6253,NewYork
6254,California
6255,NewYork
6256,NewYork
6257,NewYork
6258,NewYork
6259,NewYork
6260,NewYork
6261,NewYork
6262,California
6263,NewYork
6264,NewYork
6265,NewYork
6266,NewYork
6267,NewYork
6268,NewYork
6269,Georgia
6270,NewYork
6271,NewYork
6272,NewYork
6273,NewYork
6274,California
6275,NewYork
6276,NewYork
6277,Georgia
6278,Georgia
6279,NewYork
6280,NewYork
6281,NewYork
6282,NewYork
6283,NewYork
6284,NewYork
6285,NewYork
6286,NewYork
6287,NewYork
6288,NewYork
6289,NewYork
6290,NewYork
6291,NewYork
6292,Georgia
6293,NewYork
6294,NewYork
6295,California
6296,NewYork
6297,NewYork
6298,NewYork
6299,NewYork
6300,NewYork
6301,NewYork
6302,Georgia
6303,NewYork
6304,NewYork
6305,NewYork
6306,NewYork
6307,California
6308,NewYork
6309,Georgia
6310,California
6311,Georgia
6312,NewYork
6313,NewYork
6314,California
6315,NewYork
6316,NewYork
6317,NewYork
6318,NewYork
6319,NewYork
6320,NewYork
6321,NewYork
6322,Georgia
6323,NewYork
6324,NewYork
6325,NewYork
6326,NewYork
6327,NewYork
6328,Georgia
6329,NewYork
6330,NewYork
6331,NewYork
6332,NewYork
6333,NewYork
6334,NewYork
6335,NewYork
6336,NewYork
6337,NewYork
6338,NewYork
6339,NewYork
6340,NewYork
6341,Georgia
6342,NewYork
6343,NewYork
6344,Georgia
6345,NewYork
6346,California
6347,NewYork
6348,NewYork
6349,NewYork
6350,NewYork
6351,NewYork
6352,NewYork
6353,NewYork
6354,NewYork
6355,NewYork
6356,NewYork
6357,NewYork
6358,NewYork
6359,NewYork
6360,NewYork
6361,NewYork
6362,NewYork
6363,Georgia
6364,NewYork
6365,NewYork
6366,NewYork
6367,NewYork
6368,NewYork
6369,NewYork
6370,NewYork
6371,NewYork
6372,NewYork
6373,NewYork
6374,NewYork
6375,NewYork
6376,NewYork
6377,NewYork
6378,NewYork
6379,NewYork
6380,California
6381,NewYork
6382,NewYork
6383,California
6384,NewYork
6385,NewYork
6386,NewYork
6387,NewYork
6388,NewYork
6389,NewYork
6390,NewYork
6391,NewYork
6392,NewYork
6393,NewYork
6394,NewYork
6395,NewYork
6396,NewYork
6397,NewYork
6398,NewYork
6399,NewYork
6400,NewYork
6401,NewYork
6402,NewYork
6403,NewYork
6404,NewYork
6405,NewYork
6406,NewYork
6407,NewYork
6408,NewYork
6409,Georgia
6410,NewYork
6411,NewYork
6412,NewYork
6413,NewYork
6414,NewYork
6415,NewYork
6416,NewYork
6417,NewYork
6418,NewYork
6419,NewYork
6420,California
6421,California
6422,NewYork
6423,NewYork
6424,NewYork
6425,NewYork
6426,NewYork
6427,NewYork
6428,NewYork
6429,NewYork
6533,NewYork
6534,NewYork
6535,NewYork
6536,NewYork
6537,Georgia
6538,NewYork
6539,California
6540,NewYork
6541,NewYork
6542,NewYork
6543,NewYork
6544,NewYork
6545,California
6546,California
6547,NewYork
6548,California
6549,NewYork
6550,NewYork
6551,NewYork
6552,NewYork
6553,NewYork
6554,Georgia
6555,Georgia
6556,NewYork
6557,California
6558,NewYork
6559,NewYork
6560,NewYork
6561,NewYork
6562,California
6563,Georgia
6564,NewYork
6565,NewYork
6566,NewYork
6567,NewYork
6568,California
6569,NewYork
6570,NewYork
6571,NewYork
6572,NewYork
6573,NewYork
6574,NewYork
6575,NewYork
6576,NewYork
6577,NewYork
6578,California
6579,California
6580,NewYork
6581,Georgia
6582,NewYork
6583,NewYork
6584,NewYork
6585,NewYork
6586,NewYork
6587,NewYork
6588,NewYork
6589,Georgia
6590,NewYork
6591,NewYork
6592,NewYork
6593,Georgia
6594,NewYork
6643,NewYork
6644,NewYork
6645,Georgia
6646,NewYork
6647,NewYork
6648,NewYork
6649,NewYork
6650,NewYork
6651,NewYork
6652,NewYork
6653,NewYork
6654,NewYork
6655,Georgia
6656,Georgia
6657,NewYork
6658,NewYork
6659,California
6660,NewYork
6661,NewYork
6662,NewYork
6663,NewYork
6664,NewYork
6665,NewYork
6666,Georgia
6667,NewYork
6668,NewYork
6669,NewYork
6670,California
6671,Georgia
6672,Georgia
6673,NewYork
6674,NewYork
6675,Georgia
6676,Georgia
6677,California
6678,Georgia
6679,Georgia
6680,NewYork
6681,NewYork
6682,Georgia
6683,NewYork
6684,NewYork
6685,NewYork
6686,Georgia
6687,NewYork
6688,Georgia
6689,NewYork
6690,NewYork
6691,NewYork
6692,NewYork
6693,California
6694,NewYork
6695,NewYork
6696,California
6697,NewYork
6698,NewYork
6719,NewYork
6720,NewYork
6721,NewYork
6722,NewYork
6723,NewYork
6724,NewYork
6725,NewYork
6726,NewYork
6727,NewYork
6728,NewYork
6729,NewYork
6730,NewYork
6731,NewYork
6732,NewYork
6733,NewYork
6734,NewYork
6735,NewYork
6736,Georgia
6737,NewYork
6738,California
6739,Georgia
6740,NewYork
6741,NewYork
6742,Georgia
6743,NewYork
6744,NewYork
6745,NewYork
6746,NewYork
6747,NewYork
6748,NewYork
6749,NewYork
6750,NewYork
6751,NewYork
6752,California
6753,NewYork
6754,California
6755,NewYork
6756,NewYork
6757,Georgia
6758,Georgia
6759,NewYork
6760,NewYork
6761,California
6762,NewYork
6763,NewYork
6764,NewYork
6765,NewYork
6766,Georgia
6767,NewYork
6768,NewYork
6769,Georgia
6770,NewYork
6771,NewYork
6772,Georgia
6773,NewYork
6774,NewYork
6775,NewYork
6776,NewYork
6777,California
6778,NewYork
6779,NewYork
6780,NewYork
6781,NewYork
6782,NewYork
6783,Georgia
6784,NewYork
6785,Georgia
6786,California
6787,NewYork
6788,NewYork
6789,NewYork
6790,NewYork
6791,NewYork
6792,NewYork
6793,NewYork
6794,NewYork
6795,NewYork
6796,NewYork
6797,NewYork
6798,NewYork
6799,NewYork
6800,NewYork
6801,NewYork
6802,NewYork
6803,NewYork
6804,NewYork
6805,NewYork
6806,NewYork
6807,NewYork
6808,NewYork
6809,NewYork
6810,NewYork
6811,NewYork
6812,NewYork
6813,NewYork
6814,Georgia
6815,Georgia
6816,NewYork
6817,Georgia
6818,NewYork
6819,NewYork
6820,NewYork
6821,California
6822,NewYork
6823,California
6824,Georgia
6825,NewYork
6826,NewYork
6827,NewYork
6828,NewYork
6829,Georgia
6830,NewYork
6831,NewYork
6832,Georgia
6833,Georgia
6834,California
6835,NewYork
6836,NewYork
6837,NewYork
6859,California
6860,NewYork
6861,Georgia
6862,NewYork
6863,NewYork
6864,California
6865,NewYork
6866,NewYork
6867,NewYork
6868,Georgia
6869,Georgia
6870,Georgia
6871,NewYork
6872,NewYork
6873,NewYork
6874,NewYork
6875,NewYork
6876,NewYork
6877,NewYork
6878,Georgia
6879,NewYork
6880,NewYork
6881,NewYork
6882,NewYork
6883,NewYork
6884,NewYork
6885,NewYork
6886,NewYork
6887,NewYork
6888,NewYork
6889,NewYork
6890,NewYork
6891,NewYork
6892,NewYork
6893,NewYork
6894,NewYork
6895,NewYork
6896,California
6897,NewYork
6898,NewYork
6899,NewYork
6900,NewYork
6901,NewYork
6902,NewYork
6903,NewYork
6904,NewYork
6905,NewYork
6906,NewYork
6907,NewYork
6908,NewYork
6909,California
6910,NewYork
6911,NewYork
6912,NewYork
6913,NewYork
6914,NewYork
6915,NewYork
6916,NewYork
6917,NewYork
6918,NewYork
6919,NewYork
6920,NewYork
6921,NewYork
6922,NewYork
6923,NewYork
6924,NewYork
6925,NewYork
6926,NewYork
6927,NewYork
6928,NewYork
6929,NewYork
6930,NewYork
6931,NewYork
6932,NewYork
6933,NewYork
6934,NewYork
6935,NewYork
6936,NewYork
6937,NewYork
6938,NewYork
6939,NewYork
6940,NewYork
6941,NewYork
6942,NewYork
6943,NewYork
6944,NewYork
6945,NewYork
6946,NewYork
6947,NewYork
6948,NewYork
6949,NewYork
6950,California
6951,NewYork
6952,NewYork
6953,Georgia
6954,NewYork
6955,NewYork
6956,California
6957,California
6958,Georgia
6959,Georgia
6960,NewYork
6961,Georgia
6962,NewYork
6963,NewYork
6964,NewYork
6965,California
6966,NewYork
6967,California
6968,NewYork
6969,NewYork
6995,NewYork
6996,NewYork
6997,NewYork
6998,NewYork
6999,NewYork
7000,NewYork
7001,NewYork
7002,NewYork
7003,NewYork
7004,NewYork
7005,NewYork
7006,NewYork
7007,NewYork
7008,NewYork
7009,NewYork
7010,NewYork
7011,NewYork
7012,NewYork
7013,NewYork
7014,Georgia
7015,California
7016,NewYork
7017,NewYork
7018,NewYork
7019,NewYork
7020,NewYork
7021,California
7022,California
7023,NewYork
7024,NewYork
7025,NewYork
7026,NewYork
7027,NewYork
7028,NewYork
7029,NewYork
7030,NewYork
7031,NewYork
7032,NewYork
7033,NewYork
7034,NewYork
7035,NewYork
7036,NewYork
7037,NewYork
7038,NewYork
7039,NewYork
7040,NewYork
7041,NewYork
7042,NewYork
7043,NewYork
7044,NewYork
7045,NewYork
7046,NewYork
7047,Georgia
7073,Georgia
7074,NewYork
7075,NewYork
7076,NewYork
7077,NewYork
7078,NewYork
7079,NewYork
7080,NewYork
7081,NewYork
7082,NewYork
7083,NewYork
7084,California
7085,California
7086,NewYork
7087,NewYork
7088,NewYork
7089,Georgia
7090,NewYork
7091,NewYork
7092,NewYork
7093,NewYork
7094,NewYork
7095,NewYork
7096,NewYork
7097,NewYork
7098,California
7099,Georgia
7100,NewYork
7101,NewYork
7102,NewYork
7103,NewYork
7104,NewYork
7105,NewYork
7106,NewYork
7107,NewYork
7108,California
7109,NewYork
7110,NewYork
7111,NewYork
7112,NewYork
7113,NewYork
7114,NewYork
7115,NewYork
7116,NewYork
7117,NewYork
7118,NewYork
7119,NewYork
7120,NewYork
7121,NewYork
7122,NewYork
7123,Georgia
7124,NewYork
7125,California
7126,California
7127,NewYork
7128,NewYork
7129,NewYork
7130,NewYork
7131,NewYork
7132,NewYork
7133,NewYork
7134,NewYork
7135,California
7136,NewYork
7137,NewYork
7138,NewYork
7139,NewYork
7140,NewYork
7141,California
7142,NewYork
7143,Georgia
7144,Georgia
7145,NewYork
7146,NewYork
7147,NewYork
7148,NewYork
7149,NewYork
7150,NewYork
7151,NewYork
7152,NewYork
7153,NewYork
7154,NewYork
7155,California
7156,NewYork
7157,NewYork
7158,NewYork
7159,NewYork
7160,NewYork
7161,NewYork
7162,NewYork
7163,NewYork
7164,NewYork
7165,NewYork
7166,NewYork
7167,Georgia
7168,NewYork
7169,NewYork
7170,NewYork
7171,NewYork
7172,NewYork
7173,NewYork
7174,NewYork
7175,NewYork
7176,NewYork
7177,NewYork
7178,NewYork
7179,NewYork
7180,NewYork
7181,NewYork
7182,NewYork
7183,NewYork
7184,NewYork
7185,NewYork
7186,NewYork
7187,NewYork
7188,NewYork
7189,NewYork
7190,NewYork
7211,NewYork
7212,California
7213,NewYork
7214,California
7215,California
7216,Georgia
7217,Georgia
7218,NewYork
7219,Georgia
7220,NewYork
7221,NewYork
7222,NewYork
7223,NewYork
7224,Georgia
7225,NewYork
7226,Georgia
7227,Georgia
7228,Georgia
7229,NewYork
7230,NewYork
7231,California
7232,NewYork
7233,NewYork
7455,NewYork
7456,NewYork
7457,NewYork
7458,California
7459,NewYork
7460,NewYork
7461,NewYork
7462,NewYork
7463,NewYork
7464,Georgia
7465,NewYork
7466,California
7467,NewYork
7468,Georgia
7469,California
